MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen	WIJK
	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	20	100.0	100.0	90	G4	1904	0.0	95.0		CENTRUM
	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	22	100.0	100.0	59	1x25	2789	90.91	90.91	1.0	CENTRUM
	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	20	100.0	100.0	85	G4	1649	0.0	90.0		CENTRUM
	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	29	100.0	96.55	41	1x25	2235	75.86	72.41	1.2	CENTRUM
	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	23	100.0	100.0	91	G4	1884	0.0	78.26		CENTRUM
	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	13	100.0	92.31	54	1x25	2151	84.62	84.62	1.0	CENTRUM
	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	11	100.0	100.0	91	G4	1525	0.0	90.91		CENTRUM
	Liander N.V. (NW)	Verversstraat	1011	1011	ELK	KVB	42	100.0	100.0	69	1x25	4170	90.48	92.86	1.3	CENTRUM
	GAS Liander	Verversstraat	1011	1011	GAS	KVB	38	100.0	97.37	87	G4	1624	0.0	94.74		CENTRUM
Liander N.V.	Liander N.V. (NW)	Verversstraat	1011	1011	ELK	KVB	24	100.0	95.83	50	1x25	1524	54.17	70.83	1.0	CENTRUM
Liander N.V.	GAS Liander	Verversstraat	1011	1011	GAS	KVB	18	100.0	94.44	83	G4	1642	0.0	88.89		CENTRUM
	Liander N.V. (NW)	Zwanenburgwal	1011	1011	ELK	KVB	39	100.0	100.0	77	1x25	2331	74.36	76.92	1.0	CENTRUM
	GAS Liander	Zwanenburgwal	1011	1011	GAS	KVB	36	100.0	97.22	89	G4	1190	0.0	75.0		CENTRUM
	Liander N.V. (NW)	Zwanenburgwal	1011	1011	ELK	KVB	23	100.0	95.65	39	1x25	2282	65.22	69.57	1.0	CENTRUM
Liander N.V.	GAS Liander	Zwanenburgwal	1011	1011	GAS	KVB	91	100.0	96.7	95	G4	1633	0.0	75.82		CENTRUM
Liander N.V.	Liander N.V. (NW)	Zwanenburgwal	1011	1011	ELK	KVB	97	100.0	88.66	44	3x25	4015	64.95	62.89	1.1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Staalstraat	1011	1011	ELK	KVB	12	100.0	83.33	42	1x25	6063	25.0	8.33	1.2	CENTRUM
	GAS Liander	Staalstraat	1011	1011	GAS	KVB	10	100.0	100.0	80	G4	2591	0.0	10.0		CENTRUM
Liander N.V.	Liander N.V. (NW)	Staalstraat	1011	1011	ELK	KVB	12	83.33	83.33	67	3x25	7748	16.67	16.67	1.0	CENTRUM
Liander N.V.	GAS Liander	Staalstraat	1011	1011	GAS	KVB	11	100.0	81.82	91	G4	985	0.0	18.18		CENTRUM
	Liander N.V. (NW)	Staalstraat	1011	1011	ELK	KVB	30	100.0	100.0	50	1x25	9069	56.67	50.0	1.3	CENTRUM
	GAS Liander	Staalstraat	1011	1011	GAS	KVB	27	100.0	100.0	96	G4	1366	0.0	48.15		CENTRUM
Liander N.V.	Liander N.V. (NW)	Staalstraat	1011	1011	ELK	KVB	14	100.0	71.43	64	1x25	5521	14.29	7.14	1.1	CENTRUM
Liander N.V.	GAS Liander	Staalstraat	1011	1011	GAS	KVB	14	100.0	71.43	86	G4	1474	0.0	7.14		CENTRUM
	Liander N.V. (NW)	Staalkade	1011	1011	ELK	KVB	18	100.0	100.0	44	1x25	3758	88.89	88.89	1.0	CENTRUM
	GAS Liander	Staalkade	1011	1011	GAS	KVB	16	100.0	100.0	81	G4	1912	0.0	93.75		CENTRUM
	Liander N.V. (NW)	Nieuwmarkt	1011	1011	ELK	KVB	14	100.0	92.86	43	1x25	8929	85.71	92.86		CENTRUM
	GAS Liander	Nieuwmarkt	1011	1011	GAS	KVB	11	100.0	100.0	91	G4	2748	0.0	100.0		CENTRUM
	Liander N.V. (NW)	Nieuwmarkt	1011	1011	ELK	KVB	13	100.0	100.0	85	1x25	8949	100.0	100.0		CENTRUM
	GAS Liander	Nieuwmarkt	1011	1011	GAS	KVB	12	100.0	100.0	100	G4	1748	0.0	100.0		CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwmarkt	1011	1011	ELK	KVB	28	100.0	85.71	32	1x25	16283	35.71	25.0	1.2	CENTRUM
	GAS Liander	Nieuwmarkt	1011	1011	GAS	KVB	20	100.0	100.0	75	G4	2701	0.0	30.0		CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	19	100.0	94.74	37	1x25	2840	10.53	5.26	1.1	CENTRUM
Liander N.V.	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	17	100.0	94.12	76	G4	2672	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	10	100.0	100.0	50	1x25	6819	40.0	0.0	1.4	CENTRUM
	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	20	100.0	95.0	65	G4	3359	0.0	0.0		CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	16	100.0	87.5	69	1x25	3947	25.0	0.0	1.2	CENTRUM
	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	19	100.0	100.0	74	1x25	7103	10.53	0.0	1.1	CENTRUM
	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	14	100.0	100.0	86	G4	1937	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	33	100.0	100.0	82	1x25	3672	42.42	42.42	1.1	CENTRUM
	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	30	100.0	100.0	97	G4	1847	0.0	36.67		CENTRUM
	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	27	100.0	96.3	67	3x25	6573	88.89	85.19	1.5	CENTRUM
	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	21	100.0	100.0	81	G4	3332	0.0	90.48		CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	28	100.0	92.86	54	1x25	3737	67.86	67.86	1.0	CENTRUM
	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	24	100.0	100.0	88	G4	1751	0.0	75.0		CENTRUM
	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	17	100.0	100.0	47	3x25	9362	58.82	47.06	1.3	CENTRUM
	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	14	100.0	71.43	86	G4	2225	0.0	42.86		CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	11	100.0	63.64	64	3x25	14245	45.45	36.36	1.0	CENTRUM
	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	23	100.0	100.0	70	G4	3532	0.0	73.91		CENTRUM
	Liander N.V. (NW)	Raamgracht	1011	1011	ELK	KVB	21	100.0	95.24	48	1x25	3500	47.62	71.43	1.0	CENTRUM
Liander N.V.	Liander N.V. (NW)	Raamgracht	1011	1011	ELK	KVB	38	100.0	97.37	61	1x25	2444	44.74	50.0	1.0	CENTRUM
Liander N.V.	GAS Liander	Raamgracht	1011	1011	GAS	KVB	32	100.0	96.88	94	G4	1248	0.0	43.75		CENTRUM
	Liander N.V. (NW)	Raamgracht	1011	1011	ELK	KVB	32	100.0	93.75	66	1x25	2076	12.5	3.13	1.0	CENTRUM
	GAS Liander	Raamgracht	1011	1011	GAS	KVB	26	100.0	100.0	100	G4	1315	0.0	3.85		CENTRUM
	Liander N.V. (NW)	Raamgracht AB	1011	1011	ELK	KVB	14	100.0	92.86	43	3x25	5101	57.14	50.0	1.0	CENTRUM
	GAS Liander	Raamgracht AB	1011	1011	GAS	KVB	11	100.0	100.0	91	G4	3519	0.0	54.55		CENTRUM
	Liander N.V. (NW)	's-Gravelandse Veer	1011	1011	ELK	KVB	22	100.0	95.45	59	1x25	2516	63.64	59.09	1.1	CENTRUM
	GAS Liander	's-Gravelandse Veer	1011	1011	GAS	KVB	21	100.0	90.48	90	G4	1278	0.0	61.9		CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	31	100.0	70.97	48	3x25	2962	19.35	19.35	1.0	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	25	100.0	76.0	72	G4	1357	0.0	24.0		CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	23	100.0	82.61	52	1x25	2767	39.13	34.78	1.1	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	18	100.0	83.33	67	G4	1619	0.0	33.33		CENTRUM
	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	15	100.0	100.0	47	1x25	3237	53.33	53.33	1.0	CENTRUM
	GAS Liander	Oudeschans	1011	1011	GAS	KVB	13	100.0	100.0	100	G4	1874	0.0	53.85		CENTRUM
	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	29	100.0	100.0	62	1x25	3277	86.21	86.21	1.0	CENTRUM
	GAS Liander	Oudeschans	1011	1011	GAS	KVB	27	100.0	96.3	96	G4	2086	0.0	81.48		CENTRUM
	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	92	100.0	97.83	68	3x25	2901	31.52	27.17	1.1	CENTRUM
	GAS Liander	Oudeschans	1011	1011	GAS	KVB	86	100.0	98.84	99	G4	1032	0.0	27.91		CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	44	100.0	86.36	45	1x25	3387	29.55	22.73	1.0	CENTRUM
	GAS Liander	Oudeschans	1011	1011	GAS	KVB	34	100.0	91.18	82	G4	1912	0.0	26.47		CENTRUM
	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	12	100.0	91.67	75	1x25	1921	0.0	0.0	1.0	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	11	100.0	90.91	64	G4	1882	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	29	100.0	96.55	59	1x25	3793	20.69	0.0	1.2	CENTRUM
	GAS Liander	Oudeschans	1011	1011	GAS	KVB	26	100.0	100.0	100	G4	1172	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	14	100.0	100.0	57	1x35	2576	71.43	71.43	1.0	CENTRUM
	GAS Liander	Oudeschans	1011	1011	GAS	KVB	13	100.0	92.31	92	G4	1927	0.0	69.23		CENTRUM
	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	50	100.0	100.0	50	1x25	3295	56.0	52.0	1.1	CENTRUM
	GAS Liander	Oudeschans	1011	1011	GAS	KVB	41	100.0	97.56	98	G4	1733	0.0	51.22		CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	44	100.0	95.45	41	1x25	2724	9.09	4.55	1.1	CENTRUM
	GAS Liander	Oudeschans	1011	1011	GAS	KVB	38	100.0	100.0	97	G4	1452	0.0	5.26		CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans AB	1011	1011	ELK	KVB	10	100.0	90.0	90	3x25	3175	10.0	0.0	1.1	CENTRUM
	GAS Liander	Oudeschans AB	1011	1011	GAS	KVB	23	100.0	100.0	100	G4	1497	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Oostersekade	1011	1011	ELK	KVB	21	100.0	100.0	67	1x25	2701	4.76	0.0	1.0	CENTRUM
	Liander N.V. (NW)	Nieuwe Batavierstraat	1011	1011	ELK	KVB	16	100.0	100.0	100	1x25	3506	18.75	18.75	1.0	CENTRUM
	GAS Liander	Nieuwe Batavierstraat	1011	1011	GAS	KVB	15	100.0	100.0	93	G4	1018	0.0	20.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Batavierstraat	1011	1011	ELK	KVB	32	100.0	96.88	44	3x25	3103	12.5	0.0	1.2	CENTRUM
	GAS Liander	Nieuwe Batavierstraat	1011	1011	GAS	KVB	30	100.0	96.67	90	G4	1656	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	121	100.0	99.17	55	3x25	3328	6.61	2.48	1.0	CENTRUM
	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	115	100.0	100.0	97	G4	1272	0.0	2.61		CENTRUM
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	17	100.0	88.24	71	1x25	2379	11.76	5.88	1.0	CENTRUM
	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	15	100.0	100.0	93	G4	1367	0.0	6.67		CENTRUM
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	14	100.0	100.0	43	1x35	1973	57.14	50.0	1.1	CENTRUM
	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	14	100.0	100.0	93	G4	1125	0.0	50.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	13	100.0	100.0	100	1x25	1298	0.0	0.0	1.0	CENTRUM
	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	13	100.0	100.0	92	G4	1581	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	14	100.0	92.86	79	1x25	1779	7.14	0.0	1.0	CENTRUM
	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	13	100.0	92.31	100	G4	826	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	16	100.0	100.0	75	1x25	1836	12.5	6.25	1.1	CENTRUM
	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	16	100.0	100.0	94	G4	1105	0.0	6.25		CENTRUM
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	32	100.0	96.88	88	1x25	2079	3.13	0.0	1.0	CENTRUM
	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	31	100.0	100.0	94	G4	894	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	10	100.0	80.0	60	3x25	7382	40.0	10.0	1.3	CENTRUM
	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	30	100.0	80.0	80	G4	1339	0.0	3.33		CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	94	100.0	93.62	54	1x35	4458	12.77	0.0	1.1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwmarkt	1011	1011	ELK	KVB	42	100.0	97.62	93	1x25	2212	73.81	71.43	1.0	CENTRUM
	GAS Liander	Nieuwmarkt	1011	1011	GAS	KVB	40	100.0	100.0	100	G4	846	0.0	75.0		CENTRUM
	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	44	100.0	100.0	45	1x35	3582	27.27	20.45	1.1	CENTRUM
	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	45	100.0	100.0	100	G4	912	0.0	20.0		CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	48	100.0	97.92	56	3x25	3697	6.25	2.08	1.0	CENTRUM
	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	31	100.0	100.0	48	3x25	7337	16.13	0.0	1.2	CENTRUM
	Liander N.V. (NW)	Rapenburgerstraat	1011	1011	ELK	KVB	55	100.0	100.0	65	1x35	2666	3.64	1.82	1.0	CENTRUM
	Liander N.V. (NW)	Rapenburgerstraat	1011	1011	ELK	KVB	44	100.0	100.0	89	1x35	2564	2.27	0.0	1.0	CENTRUM
	Liander N.V. (NW)	Rapenburgerstraat	1011	1011	ELK	KVB	64	100.0	96.88	83	1x35	3031	3.13	1.56	1.0	CENTRUM
	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	22	100.0	100.0	59	1x35	2463	0.0	0.0	1.0	CENTRUM
	Liander N.V. (NW)	Koerierstersplein	1011	1011	ELK	KVB	18	100.0	100.0	56	1x35	2878	0.0	0.0	1.0	CENTRUM
	Liander N.V. (NW)	Februariplein	1011	1011	ELK	KVB	18	100.0	100.0	67	1x35	3115	11.11	5.56	1.1	CENTRUM
	Liander N.V. (NW)	Markenplein	1011	1011	ELK	KVB	27	100.0	100.0	74	1x35	2397	0.0	0.0	1.0	CENTRUM
	Liander N.V. (NW)	Uilenburgerwerf	1011	1011	ELK	KVB	38	100.0	100.0	92	1x35	2464	5.26	2.63	1.1	CENTRUM
	Liander N.V. (NW)	Uilenburgerwerf	1011	1011	ELK	KVB	32	100.0	100.0	97	1x35	3506	6.25	3.13	1.0	CENTRUM
	GAS Liander	Uilenburgerwerf	1011	1011	GAS	KVB	31	100.0	100.0	100	G4	819	0.0	3.23		CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	51	100.0	72.55	41	1x35	5484	27.45	21.57	1.0	CENTRUM
Liander N.V.	GAS Liander	Valkenburgerstraat	1011	1011	GAS	KVB	29	100.0	51.72	59	G4	1461	0.0	37.93		CENTRUM
	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	23	100.0	100.0	43	1x25	1765	52.17	47.83	1.1	CENTRUM
	GAS Liander	Valkenburgerstraat	1011	1011	GAS	KVB	18	100.0	100.0	94	G4	1338	0.0	50.0		CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	106	100.0	85.85	92	3x25	3440	3.77	0.94	1.0	CENTRUM
	GAS Liander	Valkenburgerstraat	1011	1011	GAS	KVB	92	100.0	100.0	100	G4	931	0.0	1.09		CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	32	100.0	96.88	44	3x25	5411	81.25	65.63	1.4	CENTRUM
	GAS Liander	Valkenburgerstraat	1011	1011	GAS	KVB	24	100.0	100.0	96	G4	736	0.0	79.17		CENTRUM
	Liander N.V. (NW)	Zakslootje	1011	1011	ELK	KVB	40	100.0	95.0	33	3x25	11223	42.5	25.0	1.3	CENTRUM
	GAS Liander	Zakslootje	1011	1011	GAS	KVB	29	100.0	96.55	76	G4	4176	0.0	27.59		CENTRUM
Liander N.V.	Liander N.V. (NW)	Jodenbreestraat	1011	1011	ELK	KVB	76	100.0	93.42	54	1x25	6630	73.68	67.11	1.2	CENTRUM
	GAS Liander	Jodenbreestraat	1011	1011	GAS	KVB	67	100.0	100.0	93	G4	1227	0.0	73.13		CENTRUM
Liander N.V.	Liander N.V. (NW)	Waterlooplein	1011	1011	ELK	KVB	43	100.0	93.02	49	1x35	5156	25.58	9.3	1.2	CENTRUM
	GAS Liander	Waterlooplein	1011	1011	GAS	KVB	34	100.0	91.18	91	G4	1513	0.0	2.94		CENTRUM
	Liander N.V. (NW)	Waterlooplein	1011	1011	ELK	KVB	43	100.0	100.0	60	1x25	3829	74.42	65.12	1.3	CENTRUM
	GAS Liander	Waterlooplein	1011	1011	GAS	KVB	40	100.0	100.0	98	G4	1002	0.0	70.0		CENTRUM
Liander N.V.	Liander N.V. (NW)	Waterlooplein	1011	1011	ELK	KVB	179	100.0	90.5	50	1x25	7453	54.19	45.25	1.2	CENTRUM
Liander N.V.	GAS Liander	Waterlooplein	1011	1011	GAS	KVB	141	100.0	95.74	94	G4	1319	0.0	56.03		CENTRUM
	Liander N.V. (NW)	Nieuwe Amstelstraat	1011	1011	ELK	KVB	48	100.0	100.0	60	1x25	1687	41.67	41.67	1.0	CENTRUM
	GAS Liander	Nieuwe Amstelstraat	1011	1011	GAS	KVB	44	100.0	100.0	100	G4	957	0.0	43.18		CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Amstelstraat	1011	1011	ELK	KVB	26	100.0	84.62	73	1x25	4168	50.0	46.15	1.1	CENTRUM
	GAS Liander	Nieuwe Amstelstraat	1011	1011	GAS	KVB	21	100.0	95.24	90	G4	2701	0.0	57.14		CENTRUM
Liander N.V.	Liander N.V. (NW)	Amstel	1011	1011	ELK	KVB	35	100.0	57.14	43	3x25	6999	25.71	8.57	1.1	CENTRUM
	GAS Liander	Amstel	1011	1011	GAS	KVB	17	100.0	94.12	94	G4	1526	0.0	11.76		CENTRUM
Liander N.V.	Liander N.V. (NW)	Amstel	1011	1011	ELK	KVB	12	100.0	83.33	42	3x25	1870	16.67	0.0	1.1	CENTRUM
	GAS Liander	Amstel	1011	1011	GAS	KVB	22	100.0	90.91	91	G4	1087	0.0	22.73		CENTRUM
Liander N.V.	Liander N.V. (NW)	Amstel	1011	1011	ELK	KVB	17	100.0	88.24	53	1x25	3914	11.76	35.29	1.0	CENTRUM
Liander N.V.	Liander N.V. (NW)	Amstel AB	1011	1011	ELK	KVB	14	100.0	50.0	57	3x25	4240	0.0	0.0	1.0	CENTRUM
	GAS Liander	Amstel AB	1011	1011	GAS	KVB	24	100.0	91.67	96	G4	1437	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Muiderstraat	1011	1011	ELK	KVB	74	100.0	83.78	50	3x25	38420	83.78	62.16	1.7	CENTRUM
	Liander N.V. (NW)	Muiderstraat	1011	1011	ELK	KVB	16	100.0	93.75	56	1x25	3235	0.0	0.0	1.0	CENTRUM
	Liander N.V. (NW)	Muiderstraat	1011	1011	ELK	KVB	18	100.0	94.44	61	1x25	3324	11.11	5.56	1.1	CENTRUM
	GAS Liander	Muiderstraat	1011	1011	GAS	KVB	35	100.0	85.71	77	G4	1788	0.0	2.86		CENTRUM
Liander N.V.	Liander N.V. (NW)	Mr. Visserplein	1011	1011	ELK	KVB	28	100.0	67.86	43	1x25	6804	3.57	0.0	1.0	CENTRUM
	Liander N.V. (NW)	Jonas Daniel Meijerplein	1011	1011	ELK	KVB	22	100.0	100.0	59	1x25	2418	0.0	0.0	1.0	CENTRUM
Liander N.V.	GAS Liander	Jonas Daniel Meijerplein	1011	1011	GAS	KVB	18	100.0	88.89	100	G4	939	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Jonas Daniel Meijerplein	1011	1011	ELK	KVB	25	100.0	96.0	80	3x25	2703	0.0	0.0	1.0	CENTRUM
	GAS Liander	Jonas Daniel Meijerplein	1011	1011	GAS	KVB	23	100.0	100.0	100	G4	855	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	10	100.0	100.0	60	3x25	2696	10.0	0.0	1.1	CENTRUM
	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	19	100.0	100.0	74	G4	1977	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	16	100.0	100.0	69	1x25	2667	12.5	0.0	1.1	CENTRUM
	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	29	96.55	100.0	55	1x25	2516	13.79	3.45	1.1	CENTRUM
	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	25	100.0	100.0	84	G4	1638	0.0	4.0		CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	16	100.0	81.25	50	1x50	3732	6.25	0.0	1.1	CENTRUM
	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	12	100.0	91.67	83	G4	3371	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	23	100.0	82.61	48	1x25	6551	4.35	4.35	1.0	CENTRUM
	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	18	100.0	83.33	61	G4	3006	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	23	100.0	95.65	57	1x25	3798	8.7	0.0	1.1	CENTRUM
	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	75	100.0	98.67	68	G4	1665	0.0	4.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	59	100.0	100.0	61	1x25	5756	16.95	5.08	1.1	CENTRUM
	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	13	100.0	100.0	69	1x25	5038	15.38	0.0	1.2	CENTRUM
	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	12	100.0	100.0	83	G4	1981	0.0	0.0		CENTRUM
	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	24	100.0	83.33	50	3x25	4384	8.33	0.0	1.1	CENTRUM
	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	49	100.0	100.0	84	G4	1753	0.0	6.12		CENTRUM
	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	37	100.0	100.0	51	1x25	2958	10.81	8.11	1.0	CENTRUM
Liander N.V.	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	20	100.0	95.0	85	1x35	992	90.0	90.0		CENTRUM
	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	18	100.0	94.44	100	G4	7	0.0	94.44		CENTRUM
	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	17	100.0	100.0	100	1x35	1117	100.0	100.0		CENTRUM
	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	17	100.0	100.0	100	G4	10	0.0	100.0		CENTRUM
	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	17	100.0	100.0	100	1x35	1154	100.0	100.0		CENTRUM
	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	17	100.0	94.12	100	G4	10	0.0	100.0		CENTRUM
	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	17	100.0	100.0	100	1x35	999	100.0	100.0		CENTRUM
	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	16	100.0	100.0	100	G4	9	0.0	93.75		CENTRUM
	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	17	100.0	100.0	100	1x35	955	100.0	100.0		CENTRUM
	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	17	100.0	100.0	100	G4	6	0.0	100.0		CENTRUM
	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	17	100.0	100.0	100	1x35	883	100.0	100.0		CENTRUM
	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	17	100.0	100.0	100	G4	19	0.0	100.0		CENTRUM
Liander N.V.	Liander N.V. (NW)	IJ-tunnel	1011	1011	ELK	KVB	70	97.14	92.86	57	3x25	3251	8.57	1.43	1.1	CENTRUM
	GAS Liander	IJ-tunnel	1011	1011	GAS	KVB	54	100.0	100.0	94	G4	1685	0.0	1.85		CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	55	100.0	89.09	36	1x35	4996	12.73	1.82	1.1	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	44	100.0	90.91	86	G4	1903	0.0	0.0		CENTRUM
